code,name,market,board,industry_l1,list_date,is_demo,has_detail,source,updated_at
602078,合成资产2078,SSE,沪市主板,有色金属,2001-09-11,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602079,合成资产2079,SSE,沪市主板,基础化工,2002-07-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602080,合成资产2080,SSE,沪市主板,汽车,2007-12-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602081,合成资产2081,SSE,沪市主板,基础化工,1991-10-15,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602082,合成资产2082,SSE,沪市主板,商贸零售,2012-01-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602083,合成资产2083,SSE,沪市主板,医药生物,2016-02-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602084,合成资产2084,SSE,沪市主板,石油石化,2019-01-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602085,合成资产2085,SSE,沪市主板,电力设备,2003-11-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602086,合成资产2086,SSE,沪市主板,公用事业,2007-06-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602087,合成资产2087,SSE,沪市主板,商贸零售,2017-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602088,合成资产2088,SSE,沪市主板,医药生物,2002-07-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602089,合成资产2089,SSE,沪市主板,医药生物,1999-08-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602090,合成资产2090,SSE,沪市主板,计算机,2002-07-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602091,合成资产2091,SSE,沪市主板,电力设备,1991-02-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602092,合成资产2092,SSE,沪市主板,基础化工,2009-01-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602093,合成资产2093,SSE,沪市主板,有色金属,2003-01-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602094,合成资产2094,SSE,沪市主板,基础化工,2011-08-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602095,合成资产2095,SSE,沪市主板,医药生物,2014-05-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602096,合成资产2096,SSE,沪市主板,公用事业,2022-02-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602097,合成资产2097,SSE,沪市主板,电子,2023-10-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602098,合成资产2098,SSE,沪市主板,通信,1995-07-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602099,合成资产2099,SSE,沪市主板,纺织服饰,1994-07-25,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602100,合成资产2100,SSE,沪市主板,电子,2021-04-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602101,合成资产2101,SSE,沪市主板,电子,2001-02-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602102,合成资产2102,SSE,沪市主板,基础化工,2023-11-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602103,合成资产2103,SSE,沪市主板,建筑装饰,2012-07-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602104,合成资产2104,SSE,沪市主板,综合,2015-06-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602105,合成资产2105,SSE,沪市主板,机械设备,2006-09-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602106,合成资产2106,SSE,沪市主板,电力设备,2017-12-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602107,合成资产2107,SSE,沪市主板,交通运输,2021-07-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602108,合成资产2108,SSE,沪市主板,医药生物,2005-09-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602109,合成资产2109,SSE,沪市主板,煤炭,1993-08-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602110,合成资产2110,SSE,沪市主板,机械设备,1999-09-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602111,合成资产2111,SSE,沪市主板,食品饮料,2013-05-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602112,合成资产2112,SSE,沪市主板,国防军工,2016-04-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602113,合成资产2113,SSE,沪市主板,钢铁,1997-10-09,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602114,合成资产2114,SSE,沪市主板,计算机,2003-10-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602115,合成资产2115,SSE,沪市主板,房地产,1997-01-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602116,合成资产2116,SSE,沪市主板,食品饮料,1997-12-31,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602117,合成资产2117,SSE,沪市主板,电力设备,2013-08-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602118,合成资产2118,SSE,沪市主板,建筑装饰,2019-04-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602119,合成资产2119,SSE,沪市主板,综合,2008-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602120,合成资产2120,SSE,沪市主板,轻工制造,1995-08-25,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602121,合成资产2121,SSE,沪市主板,医药生物,1997-05-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602122,合成资产2122,SSE,沪市主板,纺织服饰,1994-10-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602123,合成资产2123,SSE,沪市主板,传媒,2010-08-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602124,合成资产2124,SSE,沪市主板,基础化工,2006-07-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602125,合成资产2125,SSE,沪市主板,公用事业,2009-06-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602126,合成资产2126,SSE,沪市主板,医药生物,2019-03-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602127,合成资产2127,SSE,沪市主板,建筑装饰,2014-01-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602128,合成资产2128,SSE,沪市主板,食品饮料,2002-08-20,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602129,合成资产2129,SSE,沪市主板,电力设备,2014-09-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602130,合成资产2130,SSE,沪市主板,计算机,1997-10-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602131,合成资产2131,SSE,沪市主板,非银金融,1996-09-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602132,合成资产2132,SSE,沪市主板,国防军工,2011-10-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602133,合成资产2133,SSE,沪市主板,电子,2021-03-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602134,合成资产2134,SSE,沪市主板,环保,1994-07-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602135,合成资产2135,SSE,沪市主板,国防军工,1998-09-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602136,合成资产2136,SSE,沪市主板,计算机,2021-06-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602137,合成资产2137,SSE,沪市主板,环保,2010-07-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602138,合成资产2138,SSE,沪市主板,传媒,1996-01-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602139,合成资产2139,SSE,沪市主板,交通运输,2013-06-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602140,合成资产2140,SSE,沪市主板,商贸零售,2020-12-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602141,合成资产2141,SSE,沪市主板,食品饮料,2009-10-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602142,合成资产2142,SSE,沪市主板,纺织服饰,1996-05-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602143,合成资产2143,SSE,沪市主板,轻工制造,2011-04-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602144,合成资产2144,SSE,沪市主板,医药生物,2018-04-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602145,合成资产2145,SSE,沪市主板,轻工制造,2011-04-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602146,合成资产2146,SSE,沪市主板,电子,1992-10-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602147,合成资产2147,SSE,沪市主板,传媒,2002-09-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602148,合成资产2148,SSE,沪市主板,传媒,2005-04-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602149,合成资产2149,SSE,沪市主板,家用电器,2013-03-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602150,合成资产2150,SSE,沪市主板,医药生物,1998-11-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602151,合成资产2151,SSE,沪市主板,基础化工,1995-11-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602152,合成资产2152,SSE,沪市主板,食品饮料,1991-07-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602153,合成资产2153,SSE,沪市主板,农林牧渔,2002-05-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602154,合成资产2154,SSE,沪市主板,家用电器,2018-03-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602155,合成资产2155,SSE,沪市主板,电力设备,1992-04-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602156,合成资产2156,SSE,沪市主板,房地产,1995-05-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602157,合成资产2157,SSE,沪市主板,轻工制造,2009-12-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602158,合成资产2158,SSE,沪市主板,电子,1991-05-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602159,合成资产2159,SSE,沪市主板,家用电器,2006-05-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602160,合成资产2160,SSE,沪市主板,建筑装饰,2018-12-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602161,合成资产2161,SSE,沪市主板,汽车,2018-03-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602162,合成资产2162,SSE,沪市主板,房地产,2016-12-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602163,合成资产2163,SSE,沪市主板,基础化工,1992-02-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602164,合成资产2164,SSE,沪市主板,计算机,2007-01-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602165,合成资产2165,SSE,沪市主板,传媒,1995-01-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602166,合成资产2166,SSE,沪市主板,建筑装饰,1999-12-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602167,合成资产2167,SSE,沪市主板,基础化工,2019-02-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602168,合成资产2168,SSE,沪市主板,基础化工,1999-03-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602169,合成资产2169,SSE,沪市主板,机械设备,1992-10-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602170,合成资产2170,SSE,沪市主板,煤炭,1998-02-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602171,合成资产2171,SSE,沪市主板,汽车,1996-11-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602172,合成资产2172,SSE,沪市主板,建筑装饰,2022-09-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602173,合成资产2173,SSE,沪市主板,商贸零售,2007-10-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602174,合成资产2174,SSE,沪市主板,电子,2003-05-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602175,合成资产2175,SSE,沪市主板,计算机,1991-01-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602176,合成资产2176,SSE,沪市主板,纺织服饰,1994-04-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602177,合成资产2177,SSE,沪市主板,建筑装饰,1995-12-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602178,合成资产2178,SSE,沪市主板,非银金融,2000-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602179,合成资产2179,SSE,沪市主板,计算机,2015-04-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602180,合成资产2180,SSE,沪市主板,计算机,2005-03-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602181,合成资产2181,SSE,沪市主板,电子,2001-05-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602182,合成资产2182,SSE,沪市主板,机械设备,2013-11-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602183,合成资产2183,SSE,沪市主板,电力设备,2001-12-14,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602184,合成资产2184,SSE,沪市主板,电子,2000-06-21,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602185,合成资产2185,SSE,沪市主板,建筑装饰,2022-05-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602186,合成资产2186,SSE,沪市主板,家用电器,2020-12-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602187,合成资产2187,SSE,沪市主板,医药生物,2018-06-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602188,合成资产2188,SSE,沪市主板,传媒,2004-07-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602189,合成资产2189,SSE,沪市主板,房地产,2017-02-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602190,合成资产2190,SSE,沪市主板,国防军工,2014-12-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602191,合成资产2191,SSE,沪市主板,电力设备,2023-11-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602192,合成资产2192,SSE,沪市主板,农林牧渔,1992-04-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602193,合成资产2193,SSE,沪市主板,计算机,1992-06-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602194,合成资产2194,SSE,沪市主板,公用事业,2013-12-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602195,合成资产2195,SSE,沪市主板,计算机,2011-11-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602196,合成资产2196,SSE,沪市主板,计算机,2009-10-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602197,合成资产2197,SSE,沪市主板,煤炭,2018-06-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602198,合成资产2198,SSE,沪市主板,机械设备,2013-06-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602199,合成资产2199,SSE,沪市主板,机械设备,2023-04-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
602200,合成资产2200,SSE,沪市主板,计算机,2002-02-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688001,合成资产4701,SSE,科创板,电子,2018-10-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688002,合成资产4702,SSE,科创板,非银金融,1994-09-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688003,合成资产4703,SSE,科创板,非银金融,2009-06-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688004,合成资产4704,SSE,科创板,房地产,2005-08-19,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688005,合成资产4705,SSE,科创板,医药生物,2004-06-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688006,合成资产4706,SSE,科创板,机械设备,1991-06-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688007,合成资产4707,SSE,科创板,医药生物,1991-12-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688008,合成资产4708,SSE,科创板,计算机,2018-05-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688009,合成资产4709,SSE,科创板,医药生物,1993-10-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688010,合成资产4710,SSE,科创板,非银金融,2005-02-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688011,合成资产4711,SSE,科创板,国防军工,2009-11-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688012,合成资产4712,SSE,科创板,银行,1992-11-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688013,合成资产4713,SSE,科创板,通信,1995-10-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688014,合成资产4714,SSE,科创板,电子,2018-06-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688015,合成资产4715,SSE,科创板,机械设备,2007-04-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688016,合成资产4716,SSE,科创板,银行,2018-01-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688017,合成资产4717,SSE,科创板,医药生物,1998-09-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688018,合成资产4718,SSE,科创板,电子,2004-11-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688019,合成资产4719,SSE,科创板,电子,2008-04-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688020,合成资产4720,SSE,科创板,美容护理,2020-04-23,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688021,合成资产4721,SSE,科创板,基础化工,1995-05-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688022,合成资产4722,SSE,科创板,非银金融,1995-09-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688023,合成资产4723,SSE,科创板,煤炭,1991-02-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688024,合成资产4724,SSE,科创板,汽车,2019-10-24,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688025,合成资产4725,SSE,科创板,医药生物,2004-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688026,合成资产4726,SSE,科创板,银行,1996-01-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688027,合成资产4727,SSE,科创板,商贸零售,2019-03-01,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688028,合成资产4728,SSE,科创板,传媒,1997-05-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688029,合成资产4729,SSE,科创板,家用电器,2005-07-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688030,合成资产4730,SSE,科创板,房地产,2021-01-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688031,合成资产4731,SSE,科创板,非银金融,1992-10-13,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688032,合成资产4732,SSE,科创板,电子,2003-07-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688033,合成资产4733,SSE,科创板,基础化工,2021-05-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688034,合成资产4734,SSE,科创板,社会服务,1999-12-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688035,合成资产4735,SSE,科创板,医药生物,2017-02-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688036,合成资产4736,SSE,科创板,交通运输,2016-04-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688037,合成资产4737,SSE,科创板,家用电器,2022-11-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688038,合成资产4738,SSE,科创板,公用事业,1994-09-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688039,合成资产4739,SSE,科创板,基础化工,2007-03-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688040,合成资产4740,SSE,科创板,银行,1995-04-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688041,合成资产4741,SSE,科创板,社会服务,2004-09-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688042,合成资产4742,SSE,科创板,非银金融,2002-11-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688043,合成资产4743,SSE,科创板,银行,2013-09-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688044,合成资产4744,SSE,科创板,传媒,1999-10-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688045,合成资产4745,SSE,科创板,机械设备,2002-07-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688046,合成资产4746,SSE,科创板,公用事业,1996-09-10,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688047,合成资产4747,SSE,科创板,电子,1997-09-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688048,合成资产4748,SSE,科创板,计算机,2015-12-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688049,合成资产4749,SSE,科创板,公用事业,2019-05-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688050,合成资产4750,SSE,科创板,煤炭,2022-10-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688051,合成资产4751,SSE,科创板,家用电器,2007-07-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688052,合成资产4752,SSE,科创板,轻工制造,2007-12-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688053,合成资产4753,SSE,科创板,计算机,2021-07-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688054,合成资产4754,SSE,科创板,医药生物,2004-10-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688055,合成资产4755,SSE,科创板,电子,1991-07-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688056,合成资产4756,SSE,科创板,食品饮料,2017-11-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688057,合成资产4757,SSE,科创板,电力设备,2016-02-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688058,合成资产4758,SSE,科创板,有色金属,2019-08-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688059,合成资产4759,SSE,科创板,机械设备,2012-12-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688060,合成资产4760,SSE,科创板,纺织服饰,2001-04-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688061,合成资产4761,SSE,科创板,电子,1994-06-06,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688062,合成资产4762,SSE,科创板,建筑装饰,2018-09-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688063,合成资产4763,SSE,科创板,计算机,1992-09-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688064,合成资产4764,SSE,科创板,医药生物,2004-01-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688065,合成资产4765,SSE,科创板,商贸零售,2020-03-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688066,合成资产4766,SSE,科创板,商贸零售,1991-05-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688067,合成资产4767,SSE,科创板,建筑材料,2013-02-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688068,合成资产4768,SSE,科创板,医药生物,2022-07-12,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688069,合成资产4769,SSE,科创板,公用事业,2007-07-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688070,合成资产4770,SSE,科创板,房地产,2009-10-06,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688071,合成资产4771,SSE,科创板,轻工制造,1999-01-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688072,合成资产4772,SSE,科创板,电力设备,1993-04-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688073,合成资产4773,SSE,科创板,食品饮料,1991-03-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688074,合成资产4774,SSE,科创板,轻工制造,2022-08-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688075,合成资产4775,SSE,科创板,房地产,2020-05-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688076,合成资产4776,SSE,科创板,计算机,2018-11-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688077,合成资产4777,SSE,科创板,医药生物,1997-01-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688078,合成资产4778,SSE,科创板,建筑材料,1996-09-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688079,合成资产4779,SSE,科创板,有色金属,1999-04-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688080,合成资产4780,SSE,科创板,房地产,2022-01-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688081,合成资产4781,SSE,科创板,石油石化,1995-12-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688082,合成资产4782,SSE,科创板,商贸零售,2005-12-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688083,合成资产4783,SSE,科创板,计算机,2009-04-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688084,合成资产4784,SSE,科创板,公用事业,2022-08-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688085,合成资产4785,SSE,科创板,综合,1996-09-03,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688086,合成资产4786,SSE,科创板,电子,2005-01-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688087,合成资产4787,SSE,科创板,基础化工,2002-10-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
688088,合成资产4788,SSE,科创板,电力设备,1997-11-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
